status,scenario,problem,budget_ratio,seed,arm_id,policy,training_reweighting,target_size,selected_size,unique_selected_size,exact_budget,inclusion_saturated_count,inclusion_probability_min,inclusion_probability_max,training_weight_min,training_weight_max,effective_sample_size,rank,gram_relative_error,projection_cost_relative_error,max_principal_angle_degrees,mean_principal_angle_degrees,primary_metric,primary_score,rmse,mae,tail_mae,single_class_sample,runtime_seconds,roc_auc,log_loss
completed,high_leverage_regression,regression,0.05,47,S1_top_leverage,leverage,none,30,30,30,True,30,0.0,1.0,1.0,1.0,30.0,4,0.35642570949768326,0.008364142052545225,1.897454874789406,1.0411553396706308,rmse,16.72854019114039,16.72854019114039,14.91235416395249,13.995276988248364,False,0.008761599998251768,,
completed,high_leverage_regression,regression,0.05,47,S2_capped_leverage,capped_leverage,none,30,30,30,True,0,0.0014979210095763026,0.15414437479527107,1.0,1.0,30.0,4,1.045732463502001,0.14237969485496815,7.16989251592132,4.349882293942971,rmse,6.747540558950553,6.747540558950553,3.1949957051368614,9.626265951564793,False,0.01838770000176737,,
completed,high_leverage_regression,regression,0.05,47,S3_saturated_leverage,saturated_leverage,none,30,30,30,True,8,0.000797033317944272,1.0,1.0,1.0,30.0,4,0.17272906883307862,0.12268204702989087,5.760270564951801,3.82557274497344,rmse,13.751592970186563,13.751592970186563,12.109326938925072,13.341669433786976,False,0.018480800001270836,,
completed,high_leverage_regression,regression,0.05,47,S4_robust_mixture,robust_leverage_mixture,none,30,30,30,True,4,0.013338045157531432,1.0,1.0,1.0,30.0,4,0.2751842956392021,0.08515385367091349,5.30841577747629,3.117043602250529,rmse,11.155482622476793,11.155482622476793,9.221118470404244,10.51822454674343,False,0.01868100000137929,,
completed,high_leverage_regression,regression,0.05,47,S5_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,30,30,30,True,4,0.013338045157531432,1.0,0.051194222288509415,2.906617442294045,15.425314176377633,4,0.2751842956392021,0.08515385367091349,5.30841577747629,3.117043602250529,rmse,4.208860520183652,4.208860520183652,2.1274415520745884,6.521764773860541,False,0.018536999999923864,,
completed,high_leverage_regression,regression,0.05,47,S6_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,30,30,30,True,0,0.017672296373246237,0.2647049137292266,0.23919267858029725,2.173579326906363,26.87728132780372,4,0.49571537069479893,0.2682522738784148,9.014787626075666,5.7715950938922145,rmse,4.400229272227549,4.400229272227549,1.4062352122640664,6.619207901553852,False,0.018352200000663288,,
completed,high_leverage_regression,regression,0.1,11,S0_uniform,uniform,none,60,60,60,True,0,0.09999999999999999,0.09999999999999999,1.0,1.0,60.0,4,0.9731419027733337,0.05927602133937081,3.1380670210525308,2.2529635569703155,rmse,10.219971164877512,10.219971164877512,5.977419548748494,14.850897074166557,False,0.018144900001061615,,
completed,high_leverage_regression,regression,0.1,11,S1_top_leverage,leverage,none,60,60,60,True,60,0.0,1.0,1.0,1.0,60.0,4,0.2809352299211069,0.0025885978040854304,0.7677955989016424,0.4777232083577001,rmse,13.981014619750356,13.981014619750356,11.630630809683039,14.178969829064076,False,0.008767699997406453,,
completed,high_leverage_regression,regression,0.1,11,S2_capped_leverage,capped_leverage,none,60,60,60,True,0,0.000598006269259695,0.3734429718242771,1.0,1.0,60.0,4,0.3384267427027628,0.03647319857119338,3.1631642933237147,1.6106773956725093,rmse,9.794341592820516,9.794341592820516,7.202494632269204,14.235828772213205,False,0.01841670000067097,,
completed,high_leverage_regression,regression,0.1,11,S3_saturated_leverage,saturated_leverage,none,60,60,60,True,20,0.00041777347727501294,1.0,1.0,1.0,60.0,4,0.0902681123204172,0.045230295950720846,3.3040095335943866,1.932766300309059,rmse,13.847239525884017,13.847239525884017,11.21808241907038,13.778950282923319,False,0.0180056000026525,,
completed,high_leverage_regression,regression,0.1,11,S4_robust_mixture,robust_leverage_mixture,none,60,60,60,True,15,0.030439857596606484,1.0,1.0,1.0,60.0,4,0.10915438341383826,0.039022632154916935,2.589687076284129,1.7983637964074388,rmse,11.092567209723212,11.092567209723212,8.64980963152341,11.19736581892783,False,0.018512200000259327,,
completed,high_leverage_regression,regression,0.1,11,S5_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,60,60,60,True,15,0.030439857596606484,1.0,0.09768011828317225,2.7273188075134676,36.60175945328902,4,0.10915438341383826,0.039022632154916935,2.589687076284129,1.7983637964074388,rmse,5.242156940594099,5.242156940594099,2.715290798151825,7.363021842321774,False,0.019833000002108747,,
completed,high_leverage_regression,regression,0.1,11,S6_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,60,60,60,True,0,0.04379478742577681,0.5098980461115974,0.20369416031180784,1.759013099316818,54.60766339710966,4,0.39150967402980474,0.04967719651801536,2.9286468529946696,1.9542484162206692,rmse,6.5497961437722125,6.5497961437722125,4.613894154893439,9.103660361881273,False,0.018836800001736265,,
completed,high_leverage_regression,regression,0.1,29,S0_uniform,uniform,none,60,60,60,True,0,0.09999999999999999,0.09999999999999999,1.0,1.0,60.0,4,1.1064943492314996,0.13492567574039907,5.890780253048169,3.2733852874468576,rmse,5.58521336836124,5.58521336836124,3.1791809641837387,10.198735240252603,False,0.016865399997186614,,
completed,high_leverage_regression,regression,0.1,29,S1_top_leverage,leverage,none,60,60,60,True,60,0.0,1.0,1.0,1.0,60.0,4,0.318909309716077,0.003073715471756136,0.9685680185243675,0.5639428060320899,rmse,13.696428729729853,13.696428729729853,10.641065453330752,12.750742503631164,False,0.009062000000994885,,
completed,high_leverage_regression,regression,0.1,29,S2_capped_leverage,capped_leverage,none,60,60,60,True,0,0.0005572735506017567,0.3096177481497097,1.0,1.0,60.0,4,0.3953881015620116,0.06388302635245834,4.073353573090816,2.324204143580264,rmse,6.880190750504855,6.880190750504855,3.686708215408414,10.918766475026752,False,0.01803519999884884,,
completed,high_leverage_regression,regression,0.1,29,S3_saturated_leverage,saturated_leverage,none,60,60,60,True,17,0.0003920757802108735,1.0,1.0,1.0,60.0,4,0.11780603079479948,0.0423025510375682,4.369022443405411,1.9545622363478707,rmse,13.641082574862217,13.641082574862217,10.674710687391858,11.495612478215344,False,0.0168080999974336,,
completed,high_leverage_regression,regression,0.1,29,S4_robust_mixture,robust_leverage_mixture,none,60,60,60,True,11,0.030613666150842885,1.0,1.0,1.0,60.0,4,0.12893438752696226,0.03945592853201549,2.999378579315717,1.9649823799056207,rmse,12.195685295501066,12.195685295501066,9.49767185933049,11.579468534214685,False,0.017007999998895684,,
completed,high_leverage_regression,regression,0.1,29,S5_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,60,60,60,True,11,0.030613666150842885,1.0,0.09750599000446154,2.4752518246350865,39.53240051364073,4,0.12893438752696226,0.03945592853201549,2.999378579315717,1.9649823799056207,rmse,5.488476916331101,5.488476916331101,3.0812864215117988,8.829518732060212,False,0.017335800002911128,,
completed,high_leverage_regression,regression,0.1,29,S6_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,60,60,60,True,0,0.03183848701692185,0.6276829604833492,0.1711375296933811,2.2710052371294345,51.394769327727325,4,0.44635905394601927,0.014215868611901557,1.713202946395941,1.2482861754174583,rmse,6.631491645376933,6.631491645376933,4.221911978074651,9.685585535570766,False,0.017263800000364427,,
completed,high_leverage_regression,regression,0.1,47,S0_uniform,uniform,none,60,60,60,True,0,0.09999999999999999,0.09999999999999999,1.0,1.0,60.0,4,0.5528999555579586,0.10296558135458718,6.292692861044197,3.446089662053587,rmse,7.645519150006943,7.645519150006943,3.5556941412791288,11.23289753354622,False,0.016667100000631763,,
completed,high_leverage_regression,regression,0.1,47,S1_top_leverage,leverage,none,60,60,60,True,60,0.0,1.0,1.0,1.0,60.0,4,0.30865599443224817,0.005164204668135023,1.564106569943164,0.8090055988630519,rmse,9.775155978540827,9.775155978540827,8.173914288657047,10.31752111830478,False,0.008880899997166125,,
completed,high_leverage_regression,regression,0.1,47,S2_capped_leverage,capped_leverage,none,60,60,60,True,0,0.002995842019152605,0.30828874959054214,1.0,1.0,60.0,4,0.42013462872948276,0.034227694320219056,2.9552446447311955,2.1015214602222874,rmse,6.604894356622408,6.604894356622408,4.2138560441792645,9.089248912750175,False,0.017398800002411008,,
completed,high_leverage_regression,regression,0.1,47,S3_saturated_leverage,saturated_leverage,none,60,60,60,True,18,0.0021399795321280467,1.0,1.0,1.0,60.0,4,0.09657930202925215,0.0538214835192441,5.1309139199792435,2.5642556311162465,rmse,9.707117637809155,9.707117637809155,8.155997362292773,10.234728124009797,False,0.01729909999994561,,
completed,high_leverage_regression,regression,0.1,47,S4_robust_mixture,robust_leverage_mixture,none,60,60,60,True,14,0.031897189355937744,1.0,1.0,1.0,60.0,4,0.08640263328463132,0.02478781895996741,2.9972367559019113,1.7986555306114793,rmse,9.621256866858532,9.621256866858532,7.899853244780936,10.101934101059536,False,0.018028300000878517,,
completed,high_leverage_regression,regression,0.1,47,S5_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,60,60,60,True,14,0.031897189355937744,1.0,0.10119779583991928,2.936370233816876,35.11024482223965,4,0.08640263328463132,0.02478781895996741,2.9972367559019113,1.7986555306114793,rmse,4.640089665631809,4.640089665631809,2.2329601977167686,7.366079447493043,False,0.01748049999878276,,
completed,high_leverage_regression,regression,0.1,47,S6_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,60,60,60,True,0,0.03534459274649247,0.5294098274584532,0.21278234595434997,2.280215740301501,52.79537479361794,4,0.3767435717193765,0.0570365845168501,4.425201974717369,2.551773957175913,rmse,5.099427524907932,5.099427524907932,2.1121724246824924,6.9728320853954475,False,0.018144099998608,,
completed,high_leverage_regression,regression,0.2,11,S0_uniform,uniform,none,120,120,120,True,0,0.19999999999999998,0.19999999999999998,1.0,1.0,120.0,4,0.5716563830658933,0.024981022205679663,1.9627582013672569,1.4379974834129874,rmse,7.841984090379003,7.841984090379003,4.026214973508063,10.66474762011865,False,0.015986800000973744,,
completed,high_leverage_regression,regression,0.2,11,S1_top_leverage,leverage,none,120,120,120,True,120,0.0,1.0,1.0,1.0,120.0,4,0.211466163543686,0.0018967915929958938,0.6461680915125708,0.3925652545374031,rmse,8.892250240406625,8.892250240406625,6.93021597218285,9.211322191344426,False,0.007984699997905409,,
completed,high_leverage_regression,regression,0.2,11,S2_capped_leverage,capped_leverage,none,120,120,120,True,0,0.00119601253851939,0.7468859436485542,1.0,1.0,120.0,4,0.12096406363460778,0.008716195184031267,1.6445405102532444,0.8706177989640973,rmse,9.241698926200128,9.241698926200128,7.274337510199896,9.242179531932043,False,0.016891999999643303,,
completed,high_leverage_regression,regression,0.2,11,S3_saturated_leverage,saturated_leverage,none,120,120,120,True,28,0.0011063837146014547,1.0,1.0,1.0,120.0,4,0.05353552714376272,0.011115156005011747,1.4644193388715416,0.9825771724503776,rmse,9.449139368218603,9.449139368218603,7.4843060944101865,9.309779210868507,False,0.017941399997653207,,
completed,high_leverage_regression,regression,0.2,11,S4_robust_mixture,robust_leverage_mixture,none,120,120,120,True,23,0.07473070195871526,1.0,1.0,1.0,120.0,4,0.047740393182817024,0.00943777770429881,1.6009735679104204,0.9055318013357472,rmse,8.983776283355551,8.983776283355551,6.969239186568741,8.748353057279921,False,0.017571299998962786,,
completed,high_leverage_regression,regression,0.2,11,S5_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,120,120,120,True,23,0.07473070195871526,1.0,0.19399495091491462,2.4700891041908206,89.50964534821172,4,0.047740393182817024,0.00943777770429881,1.6009735679104204,0.9055318013357472,rmse,5.043501901218736,5.043501901218736,2.6084536450703264,6.583341220373721,False,0.01658119999774499,,
completed,high_leverage_regression,regression,0.2,11,S6_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,120,120,120,True,1,0.0876041481271457,1.0,0.2073616197603863,2.0603353142139795,107.00060023221243,4,0.232227716415989,0.01103990802869057,1.5934367147965351,0.9961026624960927,rmse,5.364343696729242,5.364343696729242,2.533079030341627,7.255784001949516,False,0.017412900000636,,
completed,high_leverage_regression,regression,0.2,29,S0_uniform,uniform,none,120,120,120,True,0,0.19999999999999998,0.19999999999999998,1.0,1.0,120.0,4,0.6678919151323752,0.05493444521385529,3.5928087923874488,2.262581907032609,rmse,5.213052868987109,5.213052868987109,2.779519461136425,9.14729388165375,False,0.015693600002123276,,
completed,high_leverage_regression,regression,0.2,29,S1_top_leverage,leverage,none,120,120,120,True,120,0.0,1.0,1.0,1.0,120.0,4,0.24487837137373072,0.0026802191595455623,0.8535964838402356,0.5309650041123706,rmse,8.598133146969182,8.598133146969182,6.208562489962847,9.67816541895783,False,0.008263700001407415,,
completed,high_leverage_regression,regression,0.2,29,S2_capped_leverage,capped_leverage,none,120,120,120,True,0,0.0011145471012035135,0.6192354962994194,1.0,1.0,120.0,4,0.1792260539119632,0.00996706213814447,1.7232222239867743,1.0026927823614984,rmse,8.45032097939702,8.45032097939702,5.960502112810907,10.983662263378212,False,0.018183100000896957,,
completed,high_leverage_regression,regression,0.2,29,S3_saturated_leverage,saturated_leverage,none,120,120,120,True,25,0.0010053829701291155,1.0,1.0,1.0,120.0,4,0.05989373422670458,0.02379856859794526,2.9100097227232036,1.5154611541994778,rmse,8.579999559899429,8.579999559899429,6.3606038757910826,9.18214316642721,False,0.017240599998331163,,
completed,high_leverage_regression,regression,0.2,29,S4_robust_mixture,robust_leverage_mixture,none,120,120,120,True,23,0.07302145954852614,1.0,1.0,1.0,120.0,4,0.09271348043345554,0.012143817383603374,1.8661591611775676,1.1278102509551617,rmse,8.6739288736694,8.6739288736694,6.553572653548169,9.539017139838588,False,0.016874799999641255,,
completed,high_leverage_regression,regression,0.2,29,S5_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,120,120,120,True,23,0.07302145954852614,1.0,0.1997673990911067,2.590402011320894,88.01453279529706,4,0.09271348043345554,0.012143817383603374,1.8661591611775676,1.1278102509551617,rmse,5.251105285940435,5.251105285940435,2.9604513757739386,8.391189972781799,False,0.01652969999850029,,
completed,high_leverage_regression,regression,0.2,29,S6_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,120,120,120,True,2,0.06389136677727113,1.0,0.19352627427625854,2.082182679343829,105.61202657901987,4,0.18798111866196546,0.01729830502144307,2.0270617683262167,1.263504082047799,rmse,6.482896555879906,6.482896555879906,3.778503752666802,10.518363955956321,False,0.016875499997695442,,
completed,high_leverage_regression,regression,0.2,47,S0_uniform,uniform,none,120,120,120,True,0,0.19999999999999998,0.19999999999999998,1.0,1.0,120.0,4,0.4194795577277327,0.03555030622128886,3.0327263296987343,1.9218107163844604,rmse,5.709161288819839,5.709161288819839,2.786781302284426,7.677475567647687,False,0.015474600000743521,,
completed,high_leverage_regression,regression,0.2,47,S1_top_leverage,leverage,none,120,120,120,True,120,0.0,1.0,1.0,1.0,120.0,4,0.24102644700002773,0.0032900382039088598,1.2658796080626207,0.6360529926441253,rmse,6.385515273020621,6.385515273020621,4.743526811647706,8.336537023541505,False,0.008081500000116648,,
completed,high_leverage_regression,regression,0.2,47,S2_capped_leverage,capped_leverage,none,120,120,120,True,0,0.00599168403830521,0.6165774991810843,1.0,1.0,120.0,4,0.24275599479893004,0.012235022729695288,1.8606143812124059,1.2562007426866069,rmse,4.586801413138019,4.586801413138019,2.4189203743065613,6.351021182641121,False,0.016720499999792082,,
completed,high_leverage_regression,regression,0.2,47,S3_saturated_leverage,saturated_leverage,none,120,120,120,True,25,0.005403922179353656,1.0,1.0,1.0,120.0,4,0.05524735690770271,0.011698810721344528,2.566813406553544,1.2481432595489923,rmse,6.147019588598443,6.147019588598443,4.483010241849607,8.383956328474108,False,0.01605539999945904,,
completed,high_leverage_regression,regression,0.2,47,S4_robust_mixture,robust_leverage_mixture,none,120,120,120,True,21,0.07637563803646003,1.0,1.0,1.0,120.0,4,0.049587647765899,0.01419110772423341,2.126796954286989,1.2822976533908084,rmse,6.605475234408508,6.605475234408508,4.9808484773934785,8.722644489536652,False,0.016231899997364962,,
completed,high_leverage_regression,regression,0.2,47,S5_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,120,120,120,True,21,0.07637563803646003,1.0,0.19661783432973867,2.3826499001495782,91.06876077203884,4,0.049587647765899,0.01419110772423341,2.126796954286989,1.2822976533908084,rmse,4.645972412316322,4.645972412316322,2.0312822204201653,7.321097449062964,False,0.016576599999098107,,
completed,high_leverage_regression,regression,0.2,47,S6_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,120,120,120,True,1,0.07072414322154448,1.0,0.20084094346000697,1.9645059400710636,106.6075375471866,4,0.16376733979187919,0.0200317590350387,2.365720853877395,1.5966192495770508,rmse,5.800862020174626,5.800862020174626,2.1290511038428717,8.409587127723398,False,0.016668200001731748,,
completed,heavy_tail_regression,regression,0.05,11,S0_uniform,uniform,none,30,30,30,True,0,0.049999999999999996,0.049999999999999996,1.0,1.0,30.0,4,0.412706138663006,0.12522368939128353,14.685147601080153,8.042418685492132,rmse,1.0221923850958534,1.0221923850958534,0.7711607233133939,1.117175235374095,False,0.01643500000136555,,
completed,heavy_tail_regression,regression,0.05,11,S1_top_leverage,leverage,none,30,30,30,True,30,0.0,1.0,1.0,1.0,30.0,4,0.8438592111365468,0.03243967351010892,5.9183197481879555,4.367079773821069,rmse,1.6930570340186695,1.6930570340186695,1.4020914397214543,1.220702663609495,False,0.00823579999996582,,
completed,heavy_tail_regression,regression,0.05,11,S2_capped_leverage,capped_leverage,none,30,30,30,True,0,0.000519791530079272,0.12779814395377578,1.0,1.0,30.0,4,0.42234853540566275,0.1252020694713131,12.836180705997654,7.734452238542087,rmse,0.7969833794232201,0.7969833794232201,0.5747802840876646,0.7422568881465237,False,0.016715899997507222,,
completed,heavy_tail_regression,regression,0.05,11,S3_saturated_leverage,saturated_leverage,none,30,30,30,True,0,0.0005037762609250569,0.2440842333118198,1.0,1.0,30.0,4,0.36434320967573697,0.12160291338805697,11.532236669576724,8.059525436172539,rmse,0.8404298657835082,0.8404298657835082,0.6295119249354927,0.8091632213848703,False,0.016712100001313956,,
completed,heavy_tail_regression,regression,0.05,11,S4_robust_mixture,robust_leverage_mixture,none,30,30,30,True,0,0.012877832195693792,0.19556317498386486,1.0,1.0,30.0,4,0.42966425559833415,0.09837169498294183,10.808028714936768,7.239964367564767,rmse,0.874521323315069,0.874521323315069,0.6603688215660284,0.8325377437728558,False,0.01675210000030347,,
completed,heavy_tail_regression,regression,0.05,11,S5_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,30,30,30,True,0,0.012877832195693792,0.19556317498386486,0.3170843524556439,1.760280280015399,25.950532171300804,4,0.42966425559833415,0.09837169498294183,10.808028714936768,7.239964367564767,rmse,0.8746670737305057,0.8746670737305057,0.6579500467201644,0.8326575722273752,False,0.016990399999485817,,
completed,heavy_tail_regression,regression,0.05,11,S6_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,30,30,30,True,0,0.01196504517193949,0.28041072077441537,0.22555231685634203,2.585311158175706,23.332845211285008,4,0.4073317034853533,0.12321624935753925,11.830861821659065,7.999509266415563,rmse,0.9326787280628567,0.9326787280628567,0.6701761067705729,0.9651891339938379,False,0.017194799998833332,,
completed,heavy_tail_regression,regression,0.05,29,S0_uniform,uniform,none,30,30,30,True,0,0.049999999999999996,0.049999999999999996,1.0,1.0,30.0,4,0.4329271639603153,0.219260597096837,16.750738785043968,10.942138867351801,rmse,1.1212946924475118,1.1212946924475118,0.7635458564485819,1.1160421128215154,False,0.01677700000072946,,
completed,heavy_tail_regression,regression,0.05,29,S1_top_leverage,leverage,none,30,30,30,True,30,0.0,1.0,1.0,1.0,30.0,4,0.8535312204012693,0.24606277100449447,27.4068631626371,9.89299222341213,rmse,1.6146284188716271,1.6146284188716271,1.3003933717341645,1.2514283356847422,False,0.008754399997997098,,
completed,heavy_tail_regression,regression,0.05,29,S2_capped_leverage,capped_leverage,none,30,30,30,True,0,0.0005187833547819665,0.11882575221348084,1.0,1.0,30.0,4,0.3222104640588496,0.18214800041064208,15.972506947900547,9.804564868617728,rmse,0.9641216701242401,0.9641216701242401,0.6566825020135247,1.031544103438172,False,0.016857200000231387,,
completed,heavy_tail_regression,regression,0.05,29,S3_saturated_leverage,saturated_leverage,none,30,30,30,True,0,0.0005072329728609061,0.2057736260428787,1.0,1.0,30.0,4,0.3342072881280895,0.19159337295424084,16.973334416347427,9.763850196446473,rmse,0.9512372643897841,0.9512372643897841,0.6563737155268557,1.0059228969095089,False,0.01677670000208309,,
completed,heavy_tail_regression,regression,0.05,29,S4_robust_mixture,robust_leverage_mixture,none,30,30,30,True,0,0.012880424729645679,0.16683021953215904,1.0,1.0,30.0,4,0.3110211966621525,0.1842144969741894,17.102137941177673,9.869571576003583,rmse,0.9659982372787884,0.9659982372787884,0.6529630077000147,1.0494030877843923,False,0.01705980000042473,,
completed,heavy_tail_regression,regression,0.05,29,S5_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,30,30,30,True,0,0.012880424729645679,0.16683021953215904,0.38041147352267013,2.364177457687713,24.689614968141914,4,0.3110211966621525,0.1842144969741894,17.102137941177673,9.869571576003583,rmse,0.9669076707628053,0.9669076707628053,0.6463957195864509,1.0397133492284045,False,0.017158499998913612,,
completed,heavy_tail_regression,regression,0.05,29,S6_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,30,30,30,True,0,0.013616951327168758,0.7278240588907349,0.07333156745896424,2.076070118335245,24.035671976981437,4,0.3902467089168062,0.12591172143687476,12.73556094540432,8.397785621302255,rmse,1.1490737463517378,1.1490737463517378,0.8301196874956724,1.1569863914359477,False,0.01710839999941527,,
completed,heavy_tail_regression,regression,0.05,47,S0_uniform,uniform,none,30,30,30,True,0,0.049999999999999996,0.049999999999999996,1.0,1.0,30.0,4,0.46988027135148636,0.20830287626427493,18.699792915395303,10.53487707126136,rmse,0.7272397700714182,0.7272397700714182,0.5303928570429445,0.7861267982932676,False,0.01763510000091628,,
completed,heavy_tail_regression,regression,0.05,47,S1_top_leverage,leverage,none,30,30,30,True,30,0.0,1.0,1.0,1.0,30.0,4,0.8528726537824968,0.04379513028392554,7.905860224182901,5.468396795982801,rmse,1.486380537748326,1.486380537748326,1.195501545464171,1.3439828158363338,False,0.00904649999938556,,
completed,heavy_tail_regression,regression,0.05,47,S2_capped_leverage,capped_leverage,none,30,30,30,True,0,0.002103186249641159,0.1211571973866947,1.0,1.0,30.0,4,0.32058484300750384,0.09778166552213345,15.919909440814509,8.227643693258058,rmse,1.1544693207736636,1.1544693207736636,0.8571279371050636,1.1005614761042952,False,0.018290799998794682,,
completed,heavy_tail_regression,regression,0.05,47,S3_saturated_leverage,saturated_leverage,none,30,30,30,True,0,0.002039357590931421,0.23152679215644606,1.0,1.0,30.0,4,0.3165778384955525,0.1299548881189102,16.132732937938925,9.450178857695922,rmse,1.0723491830986447,1.0723491830986447,0.8261734689253782,1.0624831988206922,False,0.0183201999971061,,
completed,heavy_tail_regression,regression,0.05,47,S4_robust_mixture,robust_leverage_mixture,none,30,30,30,True,0,0.014029518193198566,0.18614509411733454,1.0,1.0,30.0,4,0.30620889887106456,0.09092373719897383,12.864682536784361,8.05541252477436,rmse,1.110518761578387,1.110518761578387,0.8555022038663543,1.002762241475753,False,0.019224100000428734,,
completed,heavy_tail_regression,regression,0.05,47,S5_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,30,30,30,True,0,0.014029518193198566,0.18614509411733454,0.3823069041109361,2.5985290299348014,24.698311747864963,4,0.30620889887106456,0.09092373719897383,12.864682536784361,8.05541252477436,rmse,1.0413770451818118,1.0413770451818118,0.8075737419882343,0.9700975598196766,False,0.01843139999982668,,
completed,heavy_tail_regression,regression,0.05,47,S6_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,30,30,30,True,0,0.012084411911333916,0.42993494801312987,0.20468136864356296,2.006306043575823,25.038950990891472,4,0.3773520066625949,0.10051672948111635,12.416164600402999,8.164884252032241,rmse,0.9438490398350515,0.9438490398350515,0.7230476047331093,1.0777310625043488,False,0.020039499999256805,,
completed,heavy_tail_regression,regression,0.1,11,S0_uniform,uniform,none,60,60,60,True,0,0.09999999999999999,0.09999999999999999,1.0,1.0,60.0,4,0.26354113367834336,0.04648444195113589,7.847163225265111,5.3778100953986945,rmse,1.0105797845978537,1.0105797845978537,0.7590512260065349,1.253307872024085,False,0.01929050000035204,,
completed,heavy_tail_regression,regression,0.1,11,S1_top_leverage,leverage,none,60,60,60,True,60,0.0,1.0,1.0,1.0,60.0,4,0.7392626744383857,0.016845349654620034,4.062888027963527,3.116410405538316,rmse,1.4487547394748397,1.4487547394748397,1.1695394964266037,1.2445872156045563,False,0.009438099998078542,,
completed,heavy_tail_regression,regression,0.1,11,S2_capped_leverage,capped_leverage,none,60,60,60,True,0,0.001039583060158544,0.25559628790755157,1.0,1.0,60.0,4,0.20606698373047172,0.052688964096482244,7.271605577084537,5.340005660543808,rmse,0.8853827870084544,0.8853827870084544,0.6800978119714582,0.8994432182597875,False,0.018776900000375463,,
completed,heavy_tail_regression,regression,0.1,11,S3_saturated_leverage,saturated_leverage,none,60,60,60,True,0,0.0010075525218501138,0.4881684666236396,1.0,1.0,60.0,4,0.2134206648267366,0.05622966896822181,6.836237010635914,5.725326707540036,rmse,1.040435130572431,1.040435130572431,0.797243643760234,1.0131190116590738,False,0.018526800002291566,,
completed,heavy_tail_regression,regression,0.1,11,S4_robust_mixture,robust_leverage_mixture,none,60,60,60,True,0,0.025755664391387583,0.3911263499677297,1.0,1.0,60.0,4,0.24816431167265005,0.05963442631166755,8.632595375786728,5.654990273682855,rmse,1.0891286656661794,1.0891286656661794,0.8347059106062419,1.0282267356189911,False,0.018205399999715155,,
completed,heavy_tail_regression,regression,0.1,11,S5_robust_mixture_ipw,robust_leverage_mixture,inverse_probability,60,60,60,True,0,0.025755664391387583,0.3911263499677297,0.3018033649626842,2.411089836269854,50.63949949581271,4,0.24816431167265005,0.05963442631166755,8.632595375786728,5.654990273682855,rmse,0.9712594388600254,0.9712594388600254,0.7358577962641815,0.9545726815345326,False,0.018212099999800557,,
completed,heavy_tail_regression,regression,0.1,11,S6_ridge_leverage_ipw,saturated_ridge_leverage,inverse_probability,60,60,60,True,0,0.02393009034387898,0.5608214415488307,0.21822967098326163,2.5884734787960335,47.309059503893955,4,0.3796431415308808,0.05324166523757675,7.68277256120458,5.529716820198689,rmse,0.9596842244697198,0.9596842244697198,0.6918079910713452,0.8999223380131406,False,0.01846020000084536,,
completed,heavy_tail_regression,regression,0.1,29,S0_uniform,uniform,none,60,60,60,True,0,0.09999999999999999,0.09999999999999999,1.0,1.0,60.0,4,0.4485469455284483,0.2079550529131243,19.612389599904645,9.077516039118517,rmse,0.900839789317065,0.900839789317065,0.6522382199524257,0.9500730553864163,False,0.017361000001983484,,
completed,heavy_tail_regression,regression,0.1,29,S1_top_leverage,leverage,none,60,60,60,True,60,0.0,1.0,1.0,1.0,60.0,4,0.7540774741387257,0.044535881662162546,8.299386469045812,4.658346362610306,rmse,1.2968807910638247,1.2968807910638247,1.0359725813545095,1.2178151490313638,False,0.008885400002327515,,
completed,heavy_tail_regression,regression,0.1,29,S2_capped_leverage,capped_leverage,none,60,60,60,True,0,0.001037566709563933,0.23765150442696167,1.0,1.0,60.0,4,0.22114548870730952,0.08354214613005595,11.390898270380728,6.983443158149791,rmse,0.906838819679415,0.906838819679415,0.6593880474321293,0.9776084121984783,False,0.01822080000056303,,
completed,heavy_tail_regression,regression,0.1,29,S3_saturated_leverage,saturated_leverage,none,60,60,60,True,0,0.0010144659457218123,0.4115472520857574,1.0,1.0,60.0,4,0.2559256286576283,0.08529548784196896,11.258297133312938,6.945351120652473,rmse,1.179280193858916,1.179280193858916,0.8353041613317171,1.107146525765517,False,0.01794560000053025,,
